module,attributes,sample,metric,score
fff,stdnt_abd,smote,accuracy,0.6513641133263379
fff,stdnt_abd,smote,fscore,0.029592298249014663
fff,stdnt_abd,smote,precision,0.8980392156862745
fff,stdnt_abd,smote,recall,0.04149302409856858
fff,stdnt_abi,smote,accuracy,0.6014559286463799
fff,stdnt_abi,smote,fscore,0.0283183552078619
fff,stdnt_abi,smote,precision,0.8588235294117647
fff,stdnt_abi,smote,recall,0.03498402555910543
fff,asmt_stdnt_abd,smote,accuracy,0.6829748163693599
fff,asmt_stdnt_abd,smote,fscore,0.028700711053652232
fff,asmt_stdnt_abd,smote,precision,0.8705882352941177
fff,asmt_stdnt_abd,smote,recall,0.044196695202070466
fff,asmt_stdnt_abi,smote,accuracy,0.7271117523609654
fff,asmt_stdnt_abi,smote,fscore,0.028445823635893458
fff,asmt_stdnt_abi,smote,precision,0.8627450980392157
fff,asmt_stdnt_abi,smote,recall,0.050621260929590434
ggg,asmt,smote,accuracy,0.7581384685923888
ggg,asmt,smote,fscore,0.018173557473875508
ggg,asmt,smote,precision,0.4123711340206185
ggg,asmt,smote,recall,0.03853564547206165
ggg,stdnt,smote,accuracy,0.6072902338376891
ggg,stdnt,smote,fscore,0.019073569482288832
ggg,stdnt,smote,precision,0.4329896907216495
ggg,stdnt,smote,recall,0.02470588235294117
ggg,abd,smote,accuracy,0.4252636405318661
ggg,abd,smote,fscore,0.038669064748201434
ggg,abd,smote,precision,0.8865979381443299
ggg,abd,smote,recall,0.033307513555383424
ggg,abi,smote,accuracy,0.3608436497019716
ggg,abi,smote,fscore,0.03822801888913874
ggg,abi,smote,precision,0.8762886597938144
ggg,abi,smote,recall,0.029709891646277527
ggg,asmt_stdnt,smote,accuracy,0.6389270976616231
ggg,asmt_stdnt,smote,fscore,0.0217687074829932
ggg,asmt_stdnt,smote,precision,0.4948453608247423
ggg,asmt_stdnt,smote,recall,0.03049555273189327
ggg,asmt_abd,smote,accuracy,0.5249885373681797
ggg,asmt_abd,smote,fscore,0.034692498310430274
ggg,asmt_abd,smote,precision,0.7938144329896907
ggg,asmt_abd,smote,recall,0.036167214654767486
ggg,asmt_abi,smote,accuracy,0.4477303988995873
ggg,asmt_abi,smote,fscore,0.035577572618779564
ggg,asmt_abi,smote,precision,0.8144329896907216
ggg,asmt_abi,smote,recall,0.031983805668016195
ggg,stdnt_abd,smote,accuracy,0.6082072443833104
ggg,stdnt_abd,smote,fscore,0.03069977426636569
ggg,stdnt_abd,smote,precision,0.7010309278350515
ggg,stdnt_abd,smote,recall,0.03890160183066362
ggg,stdnt_abi,smote,accuracy,0.6072902338376891
ggg,stdnt_abi,smote,fscore,0.029810298102981032
ggg,stdnt_abi,smote,precision,0.6804123711340206
ggg,stdnt_abi,smote,recall,0.03775743707093822
ggg,asmt_stdnt_abd,smote,accuracy,0.6519944979367263
