module,attributes,cluster,metric,score
eee,asmt_abd,kmeans,recall,0.024151811385853938
eee,asmt_abi,kmeans,accuracy,0.44386761842959116
eee,asmt_abi,kmeans,fscore,0.025624599615631006
eee,asmt_abi,kmeans,precision,0.8888888888888888
eee,asmt_abi,kmeans,recall,0.022870211549456832
eee,stdnt_abd,kmeans,accuracy,0.5165476963011032
eee,stdnt_abd,kmeans,fscore,0.024991989746876
eee,stdnt_abd,kmeans,precision,0.8666666666666667
eee,stdnt_abd,kmeans,recall,0.025607353906762966
eee,stdnt_abi,kmeans,accuracy,0.5788449059052563
eee,stdnt_abi,kmeans,fscore,0.024991989746876
eee,stdnt_abi,kmeans,precision,0.8666666666666667
eee,stdnt_abi,kmeans,recall,0.029301277235161533
eee,asmt_stdnt_abd,kmeans,accuracy,0.48475016223231665
eee,asmt_stdnt_abd,kmeans,fscore,0.023725553061878808
eee,asmt_stdnt_abd,kmeans,precision,0.8222222222222222
eee,asmt_stdnt_abd,kmeans,recall,0.022881880024737167
eee,asmt_stdnt_abi,kmeans,accuracy,0.4974042829331603
eee,asmt_stdnt_abi,kmeans,fscore,0.025624599615631006
eee,asmt_stdnt_abi,kmeans,precision,0.8888888888888888
eee,asmt_stdnt_abi,kmeans,recall,0.025252525252525252
fff,asmt,kmeans,accuracy,0.9832764952780693
fff,asmt,kmeans,fscore,0.0
fff,asmt,kmeans,precision,0.0
fff,asmt,kmeans,recall,0.0
fff,stdnt,kmeans,accuracy,0.617392444910808
fff,stdnt,kmeans,fscore,0.011346592761656341
fff,stdnt,kmeans,precision,0.3411764705882353
fff,stdnt,kmeans,recall,0.01512254475925604
fff,abd,kmeans,accuracy,0.48570304302203565
fff,abd,kmeans,fscore,0.02640434895159203
fff,abd,kmeans,precision,0.8
fff,abd,kmeans,recall,0.02551594746716698
fff,abi,kmeans,accuracy,0.5192156348373557
fff,abi,kmeans,fscore,0.026532064971203
fff,abi,kmeans,precision,0.803921568627451
fff,abi,kmeans,recall,0.02738445097515362
fff,asmt_stdnt,kmeans,accuracy,0.6490687303252886
fff,asmt_stdnt,kmeans,fscore,0.0214104976318692
fff,asmt_stdnt,kmeans,precision,0.6470588235294118
fff,asmt_stdnt,kmeans,recall,0.03040914117213417
fff,asmt_abd,kmeans,accuracy,0.20874868835257082
fff,asmt_abd,kmeans,fscore,0.03022865262885932
fff,asmt_abd,kmeans,precision,0.9176470588235294
fff,asmt_abd,kmeans,recall,0.01905847857957322
fff,asmt_abi,kmeans,accuracy,0.612998426023085
fff,asmt_abi,kmeans,fscore,0.026915113871635612
fff,asmt_abi,kmeans,precision,0.8156862745098039
fff,asmt_abi,kmeans,recall,0.03431210821511053
fff,stdnt_abd,kmeans,accuracy,0.534693074501574
fff,stdnt_abd,kmeans,fscore,0.02499838093387734
fff,stdnt_abd,kmeans,precision,0.7568627450980392
fff,stdnt_abd,kmeans,recall,0.026709106006089122
fff,stdnt_abi,kmeans,accuracy,0.7997114375655824
fff,stdnt_abi,kmeans,fscore,0.017036218219650172
fff,stdnt_abi,kmeans,precision,0.5137254901960784
fff,stdnt_abi,kmeans,recall,0.04279647174126103
fff,asmt_stdnt_abd,kmeans,accuracy,0.38175498426023086
fff,asmt_stdnt_abd,kmeans,fscore,0.029210288225410365
fff,asmt_stdnt_abd,kmeans,precision,0.8862745098039215
fff,asmt_stdnt_abd,kmeans,recall,0.02348295926849543
fff,asmt_stdnt_abi,kmeans,accuracy,0.3045645330535152
fff,asmt_stdnt_abi,kmeans,fscore,0.029974160206718347
fff,asmt_stdnt_abi,kmeans,precision,0.9098039215686274
fff,asmt_stdnt_abi,kmeans,recall,0.021455655229815962
ggg,asmt,kmeans,accuracy,0.9777624942686841
ggg,asmt,kmeans,fscore,0.0
ggg,asmt,kmeans,precision,0.0
ggg,asmt,kmeans,recall,0.0
ggg,stdnt,kmeans,accuracy,0.9777624942686841
ggg,stdnt,kmeans,fscore,0.0
ggg,stdnt,kmeans,precision,0.0
ggg,stdnt,kmeans,recall,0.0
ggg,abd,kmeans,accuracy,0.6783585511233379
ggg,abd,kmeans,fscore,0.011850501367365542
ggg,abd,kmeans,precision,0.26804123711340205
ggg,abd,kmeans,recall,0.01914580265095729
ggg,abi,kmeans,accuracy,0.9353507565337001
ggg,abi,kmeans,fscore,0.0027472527472527475
ggg,abi,kmeans,precision,0.061855670103092786
ggg,abi,kmeans,recall,0.030456852791878174
ggg,asmt_stdnt,kmeans,accuracy,0.7638697845025217
ggg,asmt_stdnt,kmeans,fscore,0.01366120218579235
ggg,asmt_stdnt,kmeans,precision,0.30927835051546393
ggg,asmt_stdnt,kmeans,recall,0.030211480362537766
ggg,asmt_abd,kmeans,accuracy,0.4919761577258138
ggg,asmt_abd,kmeans,fscore,0.023561395559583146
ggg,asmt_abd,kmeans,precision,0.5360824742268041
ggg,asmt_abd,kmeans,recall,0.023391812865497075
ggg,asmt_abi,kmeans,accuracy,0.8408986703347089
ggg,asmt_abi,kmeans,fscore,0.0036613272311212816
ggg,asmt_abi,kmeans,precision,0.08247422680412371
ggg,asmt_abi,kmeans,recall,0.013050570962479609
ggg,stdnt_abd,kmeans,accuracy,0.458276020174232
ggg,stdnt_abd,kmeans,fscore,0.034692498310430274
ggg,stdnt_abd,kmeans,precision,0.7938144329896907
ggg,stdnt_abd,kmeans,recall,0.031818181818181815
ggg,stdnt_abi,kmeans,accuracy,0.44108207244383313
ggg,stdnt_abi,kmeans,fscore,0.033363390441839495
ggg,stdnt_abi,kmeans,precision,0.7628865979381443
ggg,stdnt_abi,kmeans,recall,0.029730815588589796
ggg,asmt_stdnt_abd,kmeans,accuracy,0.4183860614397066
ggg,asmt_stdnt_abd,kmeans,fscore,0.03380662609871535
ggg,asmt_stdnt_abd,kmeans,precision,0.7731958762886598
ggg,asmt_stdnt_abd,kmeans,recall,0.02895752895752896
ggg,asmt_stdnt_abi,kmeans,accuracy,0.45873452544704263
ggg,asmt_stdnt_abi,kmeans,fscore,0.034692498310430274
ggg,asmt_stdnt_abi,kmeans,precision,0.7938144329896907
ggg,asmt_stdnt_abi,kmeans,recall,0.03184449958643507
zzz,asmt,kmeans,accuracy,0.9473286290322581
zzz,asmt,kmeans,fscore,0.0
zzz,asmt,kmeans,precision,0.0
zzz,asmt,kmeans,recall,0.0
zzz,stdnt,kmeans,accuracy,0.24216649865591397
zzz,stdnt,kmeans,fscore,0.07650979600080791
zzz,stdnt,kmeans,precision,0.75518341307815
zzz,stdnt,kmeans,recall,0.050689147598019534
zzz,abd,kmeans,accuracy,0.35666582661290325
zzz,abd,kmeans,fscore,0.08943725549202527
zzz,abd,kmeans,precision,0.888755980861244
zzz,abd,kmeans,recall,0.0684099070067213
zzz,abi,kmeans,accuracy,0.44881972446236557
zzz,abi,kmeans,fscore,0.0849035735113721
zzz,abi,kmeans,precision,0.8417065390749602
zzz,abi,kmeans,recall,0.07550341571586966
zzz,asmt_stdnt,kmeans,accuracy,0.5949890793010753
zzz,asmt_stdnt,kmeans,fscore,0.030524879017247798
zzz,asmt_stdnt,kmeans,precision,0.2942583732057416
zzz,asmt_stdnt,kmeans,recall,0.0404317098559141
zzz,asmt_abd,kmeans,accuracy,0.365213373655914
