module,attributes,sample,metric,score
eee,abd,smote,accuracy,0.6109669046073978
eee,abd,smote,fscore,0.021822849807445442
eee,abd,smote,precision,0.7555555555555555
eee,abd,smote,recall,0.027823240589198037
eee,abi,smote,accuracy,0.6018818948734588
eee,abi,smote,fscore,0.023725553061878808
eee,abi,smote,precision,0.8222222222222222
eee,abi,smote,recall,0.02945859872611465
eee,asmt_stdnt,smote,accuracy,0.1599610642439974
eee,asmt_stdnt,smote,fscore,0.024991989746876
eee,asmt_stdnt,smote,precision,0.8666666666666667
eee,asmt_stdnt,smote,recall,0.014874141876430207
eee,asmt_abd,smote,accuracy,0.6190785204412719
eee,asmt_abd,smote,fscore,0.021822849807445442
eee,asmt_abd,smote,precision,0.7555555555555555
eee,asmt_abd,smote,recall,0.028404344193817876
eee,asmt_abi,smote,accuracy,0.6203763789746918
eee,asmt_abi,smote,fscore,0.023725553061878808
eee,asmt_abi,smote,precision,0.8222222222222222
eee,asmt_abi,smote,recall,0.030859049207673062
eee,stdnt_abd,smote,accuracy,0.5791693705386113
eee,stdnt_abd,smote,fscore,0.02245749117741418
eee,stdnt_abd,smote,precision,0.7777777777777778
eee,stdnt_abd,smote,recall,0.0264750378214826
eee,stdnt_abi,smote,accuracy,0.5434782608695652
eee,stdnt_abi,smote,fscore,0.024991989746876
eee,stdnt_abi,smote,precision,0.8666666666666667
eee,stdnt_abi,smote,recall,0.027083333333333334
eee,asmt_stdnt_abd,smote,accuracy,0.5918234912394549
eee,asmt_stdnt_abd,smote,fscore,0.02245749117741418
eee,asmt_stdnt_abd,smote,precision,0.7777777777777778
eee,asmt_stdnt_abd,smote,recall,0.027279812938425563
eee,asmt_stdnt_abi,smote,accuracy,0.5587280986372486
eee,asmt_stdnt_abi,smote,fscore,0.024991989746876
eee,asmt_stdnt_abi,smote,precision,0.8666666666666667
eee,asmt_stdnt_abi,smote,recall,0.02799712849964106
fff,asmt,smote,accuracy,0.5636149003147953
fff,asmt,smote,fscore,0.029974160206718347
fff,asmt,smote,precision,0.9098039215686274
fff,asmt,smote,recall,0.03380445869153431
fff,stdnt,smote,accuracy,0.5231505771248688
fff,stdnt,smote,fscore,0.018453541260558804
fff,stdnt,smote,precision,0.5568627450980392
fff,stdnt,smote,recall,0.019452054794520546
fff,abd,smote,accuracy,0.3976259181532004
fff,abd,smote,fscore,0.0298468893339363
fff,abd,smote,precision,0.9058823529411765
fff,abd,smote,recall,0.0245954003407155
fff,abi,smote,accuracy,0.3306663168940189
fff,abi,smote,fscore,0.028955532574974147
fff,abi,smote,precision,0.8784313725490196
fff,abi,smote,recall,0.02154053274353303
fff,asmt_stdnt,smote,accuracy,0.6411988457502623
fff,asmt_stdnt,smote,fscore,0.025509873745548722
fff,asmt_stdnt,smote,precision,0.7725490196078432
fff,asmt_stdnt,smote,recall,0.035115864527629236
fff,asmt_abd,smote,accuracy,0.561188352570829
fff,asmt_abd,smote,fscore,0.02971960201576431
fff,asmt_abd,smote,precision,0.9019607843137255
fff,asmt_abd,smote,recall,0.03335266821345707
fff,asmt_abi,smote,accuracy,0.4427465897166842
fff,asmt_abi,smote,fscore,0.029082918632456538
fff,asmt_abi,smote,precision,0.8823529411764706
fff,asmt_abi,smote,recall,0.025885872066267832
fff,stdnt_abd,smote,accuracy,0.44150052465897166
fff,stdnt_abd,smote,fscore,0.029592298249014666
fff,stdnt_abd,smote,precision,0.8980392156862745
fff,stdnt_abd,smote,recall,0.026264479871544903
fff,stdnt_abi,smote,accuracy,0.3710650577124869
fff,stdnt_abi,smote,fscore,0.028445823635893458
fff,stdnt_abi,smote,precision,0.8627450980392157
fff,stdnt_abi,smote,recall,0.022506393861892585
fff,asmt_stdnt_abd,smote,accuracy,0.5901757607555089
fff,asmt_stdnt_abd,smote,fscore,0.029337641357027464
fff,asmt_stdnt_abd,smote,precision,0.8901960784313725
fff,asmt_stdnt_abd,smote,recall,0.03520471464019851
fff,asmt_stdnt_abi,smote,accuracy,0.50498426023085
fff,asmt_stdnt_abi,smote,fscore,0.028445823635893458
fff,asmt_stdnt_abi,smote,precision,0.8627450980392157
fff,asmt_stdnt_abi,smote,recall,0.02844950213371266
ggg,asmt,smote,accuracy,0.6286107290233838
ggg,asmt,smote,fscore,0.022217184311947403
ggg,asmt,smote,precision,0.5051546391752577
ggg,asmt,smote,recall,0.030228254164096236
ggg,stdnt,smote,accuracy,0.2065566254011921
ggg,stdnt,smote,fscore,0.03999101325544822
ggg,stdnt,smote,precision,0.9175257731958762
ggg,stdnt,smote,recall,0.0251270468661773
ggg,abd,smote,accuracy,0.41357175607519486
ggg,abd,smote,fscore,0.03646185010128292
ggg,abd,smote,precision,0.8350515463917526
ggg,abd,smote,recall,0.030880670987418986
ggg,abi,smote,accuracy,0.39912883998165977
ggg,abi,smote,fscore,0.0369036903690369
ggg,abi,smote,precision,0.845360824742268
ggg,abi,smote,recall,0.03050595238095238
ggg,asmt_stdnt,smote,accuracy,0.20586886749197617
ggg,asmt_stdnt,smote,fscore,0.041311180960933995
ggg,asmt_stdnt,smote,precision,0.9484536082474226
ggg,asmt_stdnt,smote,recall,0.02590819487468319
ggg,asmt_abd,smote,accuracy,0.43305823016964695
ggg,asmt_abd,smote,fscore,0.0369036903690369
ggg,asmt_abd,smote,precision,0.845360824742268
ggg,asmt_abd,smote,recall,0.03228346456692913
ggg,asmt_abi,smote,accuracy,0.39225126088950024
ggg,asmt_abi,smote,fscore,0.03734533183352081
ggg,asmt_abi,smote,precision,0.8556701030927835
ggg,asmt_abi,smote,recall,0.03051470588235294
ggg,stdnt_abd,smote,accuracy,0.37895460797799174
ggg,stdnt_abd,smote,fscore,0.03866906474820144
ggg,stdnt_abd,smote,precision,0.8865979381443299
ggg,stdnt_abd,smote,recall,0.03089080459770115
ggg,stdnt_abi,smote,accuracy,0.39637780834479597
ggg,stdnt_abi,smote,fscore,0.038228018889138744
ggg,stdnt_abi,smote,precision,0.8762886597938144
ggg,stdnt_abi,smote,recall,0.031411677753141166
ggg,asmt_stdnt_abd,smote,accuracy,0.3709307657038056
