module,attributes,sample,metric,score
ggg,stdnt_abi,non-smote,precision,0.08247422680412371
ggg,stdnt_abi,non-smote,recall,0.07920792079207921
ggg,asmt_stdnt_abd,non-smote,accuracy,0.9619440623567171
ggg,asmt_stdnt_abd,non-smote,fscore,0.004118050789293068
ggg,asmt_stdnt_abd,non-smote,precision,0.09278350515463918
ggg,asmt_stdnt_abd,non-smote,recall,0.10344827586206896
ggg,asmt_stdnt_abi,non-smote,accuracy,0.9601100412654745
ggg,asmt_stdnt_abi,non-smote,fscore,0.004574565416285453
ggg,asmt_stdnt_abi,non-smote,precision,0.10309278350515463
ggg,asmt_stdnt_abi,non-smote,recall,0.10309278350515463
zzz,asmt,non-smote,accuracy,0.9473286290322581
zzz,asmt,non-smote,fscore,0.0
zzz,asmt,non-smote,precision,0.0
zzz,asmt,non-smote,recall,0.0
zzz,stdnt,non-smote,accuracy,0.9363869287634409
zzz,stdnt,non-smote,fscore,0.0013012361743656475
zzz,stdnt,non-smote,precision,0.012360446570972886
zzz,stdnt,non-smote,recall,0.05317324185248713
zzz,abd,non-smote,accuracy,0.897471438172043
zzz,abd,non-smote,fscore,0.010736740960457878
zzz,abd,non-smote,precision,0.10247208931419458
zzz,abd,non-smote,recall,0.08898891966759002
zzz,abi,non-smote,accuracy,0.8914020497311828
zzz,abi,non-smote,fscore,0.01189954280703952
zzz,abi,non-smote,precision,0.11363636363636363
zzz,abi,non-smote,recall,0.08815341787813176
zzz,asmt_stdnt,non-smote,accuracy,0.906228998655914
zzz,asmt_stdnt,non-smote,fscore,0.007657063955312873
zzz,asmt_stdnt,non-smote,precision,0.0729665071770335
zzz,asmt_stdnt,non-smote,recall,0.07877744296168747
zzz,asmt_abd,non-smote,accuracy,0.8794102822580645
zzz,asmt_abd,non-smote,fscore,0.01504887758717719
zzz,asmt_abd,non-smote,precision,0.14393939393939395
zzz,asmt_abd,non-smote,recall,0.09125379170879676
zzz,asmt_abi,non-smote,accuracy,0.8891129032258065
zzz,asmt_abi,non-smote,fscore,0.01310244105987899
zzz,asmt_abi,non-smote,precision,0.1251993620414673
zzz,asmt_abi,non-smote,recall,0.09235294117647058
zzz,stdnt_abd,non-smote,accuracy,0.8928091397849462
zzz,stdnt_abd,non-smote,fscore,0.011152183447152434
zzz,stdnt_abd,non-smote,precision,0.10645933014354067
zzz,stdnt_abd,non-smote,recall,0.0853035143769968
zzz,stdnt_abi,non-smote,accuracy,0.896505376344086
zzz,stdnt_abi,non-smote,fscore,0.012770752472768248
zzz,stdnt_abi,non-smote,precision,0.12200956937799043
zzz,stdnt_abi,non-smote,recall,0.10092348284960422
zzz,asmt_stdnt_abd,non-smote,accuracy,0.8872857862903226
zzz,asmt_stdnt_abd,non-smote,fscore,0.01310244105987899
zzz,asmt_stdnt_abd,non-smote,precision,0.1251993620414673
zzz,asmt_stdnt_abd,non-smote,recall,0.09004875250932033
zzz,asmt_stdnt_abi,non-smote,accuracy,0.8868657594086021
zzz,asmt_stdnt_abi,non-smote,fscore,0.014386689184962782
zzz,asmt_stdnt_abi,non-smote,precision,0.1375598086124402
zzz,asmt_stdnt_abi,non-smote,recall,0.0966657326982348
