module,attributes,sample,metric,score
ddd,asmt_stdnt_abi,smote,precision,0.3094688221709007
ddd,asmt_stdnt_abi,smote,recall,0.21337579617834396
eee,asmt,smote,accuracy,0.5502920181700195
eee,asmt,smote,fscore,0.02118780096308186
eee,asmt,smote,precision,0.7333333333333333
eee,asmt,smote,recall,0.023454157782515993
eee,stdnt,smote,accuracy,0.9766385463984426
eee,stdnt,smote,fscore,0.0019448946515397082
eee,stdnt,smote,precision,0.06666666666666667
eee,stdnt,smote,recall,0.09090909090909091
eee,abd,smote,accuracy,0.9789097988319273
eee,abd,smote,fscore,0.0012970168612191958
eee,abd,smote,precision,0.044444444444444446
eee,abd,smote,recall,0.08333333333333333
eee,abi,smote,accuracy,0.9746917585983128
eee,abi,smote,fscore,0.0019448946515397082
eee,abi,smote,precision,0.06666666666666667
eee,abi,smote,recall,0.07692307692307693
eee,asmt_stdnt,smote,accuracy,0.9500324464633355
eee,asmt_stdnt,smote,fscore,0.0012970168612191958
eee,asmt_stdnt,smote,precision,0.044444444444444446
eee,asmt_stdnt,smote,recall,0.017699115044247787
eee,asmt_abd,smote,accuracy,0.9532770927968851
eee,asmt_abd,smote,fscore,0.0038860103626943004
eee,asmt_abd,smote,precision,0.13333333333333333
eee,asmt_abd,smote,recall,0.05405405405405406
eee,asmt_abi,smote,accuracy,0.9707981829980532
eee,asmt_abi,smote,fscore,0.0012970168612191958
eee,asmt_abi,smote,precision,0.044444444444444446
eee,asmt_abi,smote,recall,0.04081632653061224
eee,stdnt_abd,smote,accuracy,0.9808565866320571
eee,stdnt_abd,smote,fscore,0.0006487187804086928
eee,stdnt_abd,smote,precision,0.022222222222222223
eee,stdnt_abd,smote,recall,0.0625
eee,stdnt_abi,smote,accuracy,0.9789097988319273
eee,stdnt_abi,smote,fscore,0.0012970168612191958
eee,stdnt_abi,smote,precision,0.044444444444444446
eee,stdnt_abi,smote,recall,0.08333333333333333
eee,asmt_stdnt_abd,smote,accuracy,0.9789097988319273
eee,asmt_stdnt_abd,smote,fscore,0.0
eee,asmt_stdnt_abd,smote,precision,0.0
eee,asmt_stdnt_abd,smote,recall,0.0
eee,asmt_stdnt_abi,smote,accuracy,0.9805321219987021
eee,asmt_stdnt_abi,smote,fscore,0.0019448946515397082
eee,asmt_stdnt_abi,smote,precision,0.06666666666666667
eee,asmt_stdnt_abi,smote,recall,0.14285714285714285
fff,asmt,smote,accuracy,0.676088667366212
fff,asmt,smote,fscore,0.02870071105365223
fff,asmt,smote,precision,0.8705882352941177
fff,asmt,smote,recall,0.043291731669266774
fff,stdnt,smote,accuracy,0.9266789087093389
fff,stdnt,smote,fscore,0.001179786327587337
fff,stdnt,smote,precision,0.03529411764705882
fff,stdnt,smote,recall,0.01021566401816118
fff,abd,smote,accuracy,0.9656348373557188
fff,abd,smote,fscore,0.006536802196365538
fff,abd,smote,precision,0.19607843137254902
fff,abd,smote,recall,0.13550135501355012
fff,abi,smote,accuracy,0.9571747114375656
fff,abi,smote,fscore,0.006406484931685951
fff,abi,smote,precision,0.19215686274509805
fff,abi,smote,recall,0.09879032258064516
fff,asmt_stdnt,smote,accuracy,0.9613064008394544
fff,asmt_stdnt,smote,fscore,0.002227317392728464
fff,asmt_stdnt,smote,precision,0.06666666666666667
fff,asmt_stdnt,smote,recall,0.04607046070460705
fff,asmt_abd,smote,accuracy,0.9653725078698846
fff,asmt_abd,smote,fscore,0.0056242233993852595
fff,asmt_abd,smote,precision,0.16862745098039217
fff,asmt_abd,smote,recall,0.11977715877437325
fff,asmt_abi,smote,accuracy,0.9094963273871983
fff,asmt_abi,smote,fscore,0.007969168462995623
fff,asmt_abi,smote,precision,0.23921568627450981
fff,asmt_abi,smote,recall,0.04891740176423416
fff,stdnt_abd,smote,accuracy,0.9725209863588667
fff,stdnt_abd,smote,fscore,0.0035351882160392797
fff,stdnt_abd,smote,precision,0.10588235294117647
fff,stdnt_abd,smote,recall,0.12385321100917432
fff,stdnt_abi,smote,accuracy,0.9712749213011542
fff,stdnt_abi,smote,fscore,0.003665881120712228
fff,stdnt_abi,smote,precision,0.10980392156862745
fff,stdnt_abi,smote,recall,0.11715481171548117
fff,asmt_stdnt_abd,smote,accuracy,0.9747507869884575
fff,asmt_stdnt_abd,smote,fscore,0.0034044781982453844
fff,asmt_stdnt_abd,smote,precision,0.10196078431372549
fff,asmt_stdnt_abd,smote,recall,0.14285714285714285
fff,asmt_stdnt_abi,smote,accuracy,0.9729800629590766
fff,asmt_stdnt_abi,smote,fscore,0.004319089064851777
fff,asmt_stdnt_abi,smote,precision,0.12941176470588237
